,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.5}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
SCGB3A2,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.052,0.011
SCGN,0.0,0.0,0.0,0.0,0.011,0.004,0.102,0.041,0.459,0.304
SCLY,0.0,0.0,0.018,0.0,0.051,0.029,0.091,0.054,0.427,0.252
SCP2,0.0,0.0,0.026,0.0,0.384,0.254,0.553,0.443,0.768,0.681
SCRN1,0.0,0.0,0.0,0.0,0.001,0.0,0.006,0.001,0.07,0.03
SDC1,0.0,0.0,0.058,0.0,0.171,0.092,0.299,0.2,0.595,0.444
SDC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0
SELE,0.0,0.0,0.0,0.0,0.036,0.009,0.104,0.052,0.412,0.25
SELP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.002
SELPLG,0.0,0.0,0.0,0.0,0.04,0.013,0.178,0.079,0.546,0.38
SEMA3F,0.0,0.0,0.002,0.0,0.002,0.001,0.006,0.0,0.231,0.073
SEMA4C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.003
SEMA4D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.003
SEMA7A,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.001,0.26,0.096
SEPTIN9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0
SERPINA11,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.001,0.098,0.041
SERPINA12,0.0,0.0,0.0,0.0,0.002,0.0,0.035,0.014,0.261,0.132
SERPINA9,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.008,0.232,0.094
SERPINB1,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.085,0.023
SERPINB5,0.0,0.0,0.0,0.0,0.003,0.0,0.025,0.008,0.184,0.074
SERPINB6,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.081,0.023
SERPINB8,0.0,0.0,0.015,0.0,0.082,0.036,0.274,0.136,0.671,0.493
SERPINB9,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.132,0.049
SERPINE1,0.0,0.0,0.0,0.0,0.002,0.0,0.009,0.003,0.131,0.04
SESTD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.004
SETMAR,0.0,0.0,0.002,0.0,0.001,0.001,0.003,0.001,0.099,0.027
SEZ6L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0
SEZ6L2,0.0,0.0,0.0,0.0,0.02,0.007,0.088,0.04,0.387,0.244
SF3B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.007
SFRP1,0.0,0.0,0.0,0.0,0.002,0.0,0.021,0.002,0.251,0.133
SFTPA1,0.0,0.0,0.003,0.0,0.006,0.001,0.021,0.007,0.207,0.095
SFTPA2,0.0,0.0,0.001,0.0,0.022,0.006,0.082,0.042,0.322,0.197
SFTPD,0.0,0.0,0.0,0.0,0.004,0.001,0.028,0.012,0.181,0.087
SH2B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
SH2D1A,0.0,0.0,0.001,0.0,0.01,0.002,0.05,0.021,0.276,0.141
SHMT1,0.0,0.0,0.0,0.0,0.005,0.002,0.017,0.007,0.104,0.056
SIAE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.009
SIGLEC1,0.0,0.0,0.001,0.0,0.001,0.0,0.016,0.003,0.087,0.036
SIGLEC10,0.0,0.0,0.009,0.0,0.006,0.003,0.033,0.009,0.302,0.145
SIGLEC15,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.174,0.063
SIGLEC5,0.0,0.0,0.0,0.0,0.004,0.0,0.041,0.01,0.219,0.127
SIGLEC6,0.0,0.0,0.0,0.0,0.018,0.007,0.06,0.031,0.277,0.158
SIGLEC7,0.0,0.0,0.005,0.0,0.026,0.011,0.095,0.042,0.363,0.216
SIGLEC9,0.0,0.0,0.006,0.0,0.15,0.061,0.34,0.205,0.682,0.535
SIRPA,0.0,0.0,0.0,0.0,0.007,0.002,0.031,0.016,0.218,0.101
SIRPB1,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.137,0.047
SIRT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.001
SIRT5,0.0,0.0,0.0,0.0,0.011,0.003,0.045,0.025,0.195,0.118
SIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.002,0.168,0.058
SKAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.13,0.033
SKAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.028,0.01
SLAMF1,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.002,0.168,0.052
SLAMF6,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.007,0.116,0.068
SLAMF7,0.0,0.0,0.007,0.0,0.016,0.006,0.071,0.023,0.336,0.189
SLAMF8,0.0,0.0,0.001,0.0,0.005,0.001,0.042,0.013,0.201,0.108
SLC16A1,0.0,0.0,0.0,0.0,0.001,0.0,0.016,0.002,0.225,0.087
SLC27A4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.002
SLC39A14,0.0,0.0,0.0,0.0,0.002,0.0,0.025,0.004,0.286,0.126
SLC39A5,0.0,0.0,0.0,0.0,0.042,0.009,0.16,0.093,0.395,0.279
SLIT2,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.002,0.187,0.084
SLITRK2,0.0,0.0,0.0,0.0,0.002,0.0,0.027,0.009,0.281,0.127
SLITRK6,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.064,0.021
SMAD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.01
SMAD5,0.0,0.0,0.0,0.0,0.001,0.0,0.019,0.005,0.152,0.069
SMARCA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149,0.029
SMOC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.003
SMOC2,0.0,0.0,0.008,0.0,0.258,0.108,0.503,0.344,0.832,0.706
SMPD1,0.0,0.0,0.0,0.0,0.006,0.001,0.016,0.007,0.157,0.057
SMPDL3A,0.0,0.0,0.0,0.0,0.085,0.023,0.261,0.165,0.641,0.485
SNAP23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
SNAP29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0
SNCG,0.0,0.0,0.007,0.0,0.007,0.0,0.032,0.009,0.333,0.129
SNX9,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.196,0.074
SOD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.006
SOD2,0.0,0.0,0.0,0.0,0.006,0.0,0.031,0.013,0.254,0.12
SORCS2,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.111,0.035
SORD,0.0,0.0,0.002,0.0,0.012,0.005,0.05,0.02,0.236,0.135
SORT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.002
SOST,0.0,0.0,0.013,0.0,0.233,0.089,0.406,0.294,0.66,0.556
SPARC,0.0,0.0,0.0,0.0,0.002,0.0,0.021,0.007,0.178,0.08
SPARCL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.013
SPINK1,0.0,0.0,0.002,0.0,0.023,0.004,0.118,0.036,0.527,0.329
SPINK4,0.0,0.0,0.0,0.0,0.004,0.002,0.024,0.007,0.197,0.094
SPINK5,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.086,0.021
SPINK6,0.0,0.0,0.0,0.0,0.04,0.015,0.16,0.077,0.484,0.329
SPINT1,0.0,0.0,0.094,0.0,0.341,0.194,0.615,0.403,0.921,0.821
SPINT2,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.06,0.02
SPOCK1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.001,0.16,0.058
SPON1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.006
SPON2,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.001,0.196,0.051
SPP1,0.0,0.0,0.001,0.0,0.013,0.006,0.049,0.023,0.232,0.13
SPRY2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0
SRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002
SRP14,0.0,0.0,0.002,0.0,0.211,0.084,0.476,0.336,0.783,0.656
SRPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.004
SSB,0.0,0.0,0.009,0.0,0.053,0.017,0.199,0.092,0.624,0.441
SSC4D,0.0,0.0,0.0,0.0,0.002,0.0,0.032,0.008,0.249,0.117
SSC5D,0.0,0.0,0.018,0.0,0.222,0.102,0.428,0.275,0.769,0.623
ST3GAL1,0.0,0.0,0.0,0.0,0.009,0.0,0.04,0.021,0.264,0.124
ST6GAL1,0.0,0.0,0.001,0.0,0.001,0.0,0.007,0.002,0.075,0.03
STAMBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0
STAT5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STC1,0.0,0.0,0.038,0.0,0.212,0.097,0.361,0.26,0.588,0.5
STC2,0.0,0.0,0.0,0.0,0.029,0.007,0.169,0.066,0.604,0.413
STIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
STK11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.006
STK24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
STK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0
STX16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
STX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0
STX6,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.053,0.008
STX8,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.117,0.038
STXBP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0
SUGT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.002
SULT1A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001
SULT2A1,0.0,0.0,0.005,0.0,0.009,0.004,0.036,0.011,0.497,0.223
SUMF2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.003,0.143,0.05
SUSD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.002
SUSD2,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.097,0.029
TACC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.001
TACSTD2,0.0,0.0,0.001,0.0,0.025,0.004,0.113,0.048,0.52,0.303
TAFA5,0.0,0.0,0.001,0.0,0.001,0.001,0.031,0.005,0.283,0.128
TANK,0.0,0.0,0.0,0.0,0.009,0.001,0.049,0.02,0.247,0.157
TARBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.019,0.003
TBC1D17,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.119,0.019
TBC1D23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.004
TBC1D5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.005
TBCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBL1X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0
TCL1A,0.0,0.0,0.0,0.0,0.016,0.006,0.066,0.027,0.322,0.179
TCL1B,0.0,0.0,0.0,0.0,0.012,0.002,0.043,0.019,0.219,0.107
TCN2,0.0,0.0,0.0,0.0,0.029,0.005,0.136,0.071,0.398,0.293
TDGF1,0.0,0.0,0.002,0.0,0.229,0.102,0.563,0.386,0.912,0.789
TDRKH,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.059,0.021
TEK,0.0,0.0,0.0,0.0,0.001,0.0,0.02,0.002,0.195,0.081
TFF1,0.0,0.0,0.0,0.0,0.001,0.0,0.015,0.002,0.218,0.085
TFF2,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.073,0.026
TFF3,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.249,0.076
TFPI,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.155,0.043
TFPI2,0.0,0.0,0.023,0.0,0.116,0.051,0.288,0.165,0.669,0.503
TFRC,0.0,0.0,0.001,0.0,0.023,0.009,0.11,0.058,0.44,0.276
TGFA,0.0,0.0,0.0,0.0,0.003,0.001,0.01,0.005,0.12,0.041
TGFB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.005
TGFBI,0.0,0.0,0.0,0.0,0.004,0.002,0.037,0.008,0.275,0.145
TGFBR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.006
TGFBR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.005
TGM2,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.104,0.034
THBD,0.0,0.0,0.001,0.0,0.009,0.004,0.071,0.014,0.473,0.256
THBS2,0.0,0.0,0.035,0.0,0.099,0.033,0.24,0.12,0.624,0.435
THBS4,0.0,0.0,0.0,0.0,0.001,0.0,0.019,0.006,0.193,0.079
THOP1,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.11,0.035
THPO,0.0,0.0,0.0,0.0,0.039,0.006,0.376,0.154,0.902,0.731
THY1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.007
TIA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.002
TIE1,0.0,0.0,0.0,0.0,0.001,0.0,0.032,0.008,0.227,0.116
TIGAR,0.0,0.0,0.0,0.0,0.021,0.005,0.12,0.044,0.469,0.313
TIMD4,0.0,0.0,0.0,0.0,0.004,0.0,0.025,0.008,0.321,0.13
TIMP1,0.0,0.0,0.038,0.0,0.036,0.022,0.069,0.032,0.357,0.195
TIMP3,0.0,0.0,0.001,0.0,0.024,0.005,0.087,0.034,0.334,0.2
TIMP4,0.0,0.0,0.014,0.0,0.022,0.014,0.018,0.014,0.047,0.028
TINAGL1,0.0,0.0,0.051,0.0,0.063,0.034,0.134,0.061,0.477,0.302
TJAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
TLR3,0.0,0.0,0.003,0.0,0.211,0.09,0.516,0.326,0.904,0.773
TMPRSS15,0.0,0.0,0.0,0.0,0.002,0.0,0.021,0.006,0.158,0.075
TMPRSS5,0.0,0.0,0.002,0.0,0.17,0.052,0.421,0.276,0.785,0.643
TMSB10,0.0,0.0,0.009,0.0,0.102,0.036,0.25,0.122,0.679,0.465
TNC,0.0,0.0,0.031,0.0,0.133,0.078,0.328,0.183,0.712,0.537
TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.041,0.012
TNFAIP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.012
TNFRSF10A,0.0,0.0,0.045,0.0,0.031,0.015,0.139,0.049,0.67,0.4
TNFRSF10B,0.0,0.0,0.016,0.0,0.016,0.006,0.09,0.024,0.493,0.264
TNFRSF10C,0.0,0.0,0.0,0.0,0.001,0.0,0.011,0.004,0.17,0.055
TNFRSF11A,0.0,0.0,0.031,0.0,0.123,0.041,0.364,0.179,0.868,0.674
TNFRSF11B,0.0,0.0,0.023,0.0,0.094,0.035,0.225,0.125,0.576,0.385
TNFRSF12A,0.0,0.0,0.003,0.0,0.015,0.005,0.142,0.041,0.652,0.396
TNFRSF13B,0.0,0.0,0.008,0.0,0.094,0.029,0.268,0.15,0.669,0.488
TNFRSF13C,0.0,0.0,0.002,0.0,0.011,0.003,0.168,0.046,0.639,0.424
TNFRSF14,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.139,0.033
TNFRSF19,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.134,0.023
TNFRSF1A,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.197,0.048
TNFRSF1B,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.281,0.076
TNFRSF21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.006
TNFRSF4,0.0,0.0,0.002,0.0,0.074,0.018,0.311,0.14,0.805,0.61
TNFRSF6B,0.0,0.0,0.015,0.0,0.02,0.007,0.056,0.018,0.275,0.153
TNFRSF8,0.0,0.0,0.027,0.0,0.18,0.063,0.373,0.229,0.764,0.61
TNFRSF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0
TNFSF10,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.001,0.116,0.036
TNFSF11,0.0,0.0,0.002,0.0,0.038,0.012,0.133,0.066,0.343,0.241
TNFSF12,0.0,0.0,0.001,0.0,0.018,0.006,0.082,0.033,0.49,0.276
TNFSF13,0.0,0.0,0.001,0.0,0.007,0.001,0.036,0.008,0.28,0.127
TNFSF13B,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.044,0.008
TNFSF14,0.0,0.0,0.0,0.0,0.002,0.0,0.025,0.005,0.128,0.062
TNNI3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01
TNR,0.0,0.0,0.0,0.0,0.02,0.003,0.068,0.032,0.278,0.161
TNXB,0.0,0.0,0.001,0.0,0.015,0.005,0.029,0.019,0.131,0.059
TP53,0.0,0.0,0.0,0.0,0.004,0.001,0.026,0.005,0.191,0.098
TP53INP1,0.0,0.0,0.0,0.0,0.062,0.013,0.254,0.136,0.579,0.422
TPMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.021,0.006
TPPP3,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.158,0.044
TPSAB1,0.0,0.0,0.0,0.0,0.001,0.0,0.017,0.002,0.185,0.088
TPT1,0.0,0.0,0.0,0.0,0.022,0.004,0.21,0.085,0.641,0.446
TRAF2,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.032,0.009
TREM2,0.0,0.0,0.028,0.0,0.06,0.027,0.109,0.062,0.343,0.221
TREML2,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.002,0.184,0.068
TRIAP1,0.0,0.0,0.0,0.0,0.004,0.0,0.043,0.013,0.342,0.153
TRIM21,0.0,0.0,0.0,0.0,0.003,0.0,0.029,0.011,0.168,0.078
TRIM5,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.012,0.004
TSHB,0.0,0.0,0.0,0.0,0.005,0.0,0.049,0.022,0.268,0.144
TSLP,0.0,0.0,0.0,0.0,0.019,0.0,0.159,0.059,0.404,0.278
TSPAN1,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.107,0.023
TST,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.034,0.014
TXLNA,0.0,0.0,0.0,0.0,0.002,0.0,0.042,0.014,0.307,0.141
TXNDC15,0.0,0.0,0.002,0.0,0.014,0.006,0.039,0.023,0.204,0.128
TXNDC5,0.0,0.0,0.0,0.0,0.004,0.001,0.033,0.012,0.286,0.135
TXNRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.079,0.024
TYMP,0.0,0.0,0.0,0.0,0.003,0.001,0.021,0.008,0.155,0.059
TYRO3,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.175,0.074
UBAC1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.095,0.026
ULBP2,0.0,0.0,0.023,0.0,0.057,0.021,0.256,0.102,0.776,0.545
UMOD,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.001,0.153,0.065
USO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
UXS1,0.0,0.0,0.0,0.0,0.001,0.0,0.019,0.006,0.185,0.077
VAMP5,0.0,0.0,0.001,0.0,0.006,0.001,0.011,0.005,0.143,0.066
VASH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.004
VASN,0.0,0.0,0.0,0.0,0.003,0.002,0.036,0.011,0.324,0.152
VAT1,0.0,0.0,0.0,0.0,0.004,0.002,0.011,0.004,0.119,0.037
VCAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.002
VCAN,0.0,0.0,0.0,0.0,0.001,0.0,0.009,0.003,0.122,0.047
VEGFA,0.0,0.0,0.005,0.0,0.057,0.021,0.116,0.068,0.296,0.207
VEGFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.009
VEGFD,0.0,0.0,0.0,0.0,0.005,0.002,0.03,0.007,0.225,0.106
VIM,0.0,0.0,0.0,0.0,0.002,0.0,0.008,0.002,0.078,0.032
VMO1,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.091,0.031
VNN2,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.005,0.217,0.09
VPS37A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001
VPS53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.005
VSIG4,0.0,0.0,0.011,0.0,0.014,0.006,0.021,0.009,0.285,0.097
VSIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.001
VSTM1,0.0,0.0,0.002,0.0,0.005,0.002,0.055,0.017,0.347,0.195
VSTM2L,0.0,0.0,0.0,0.0,0.01,0.0,0.089,0.043,0.36,0.216
VTA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0
VTCN1,0.0,0.0,0.0,0.0,0.001,0.0,0.06,0.009,0.454,0.248
VWA1,0.0,0.0,0.022,0.0,0.09,0.015,0.215,0.109,0.619,0.425
VWC2,0.0,0.0,0.002,0.0,0.005,0.003,0.036,0.015,0.209,0.098
VWF,0.0,0.0,0.0,0.0,0.091,0.031,0.222,0.148,0.411,0.34
WARS,0.0,0.0,0.004,0.0,0.01,0.004,0.025,0.006,0.265,0.114
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.051,0.014
WASF1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.034,0.008
WASF3,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.116,0.03
WFDC12,0.0,0.0,0.0,0.0,0.001,0.001,0.019,0.007,0.197,0.092
WFDC2,0.0,0.0,0.003,0.0,0.012,0.001,0.055,0.017,0.377,0.187
WFIKKN1,0.0,0.0,0.0,0.0,0.007,0.0,0.079,0.04,0.313,0.204
WFIKKN2,0.0,0.0,0.0,0.0,0.004,0.002,0.028,0.012,0.305,0.141
WIF1,0.0,0.0,0.0,0.0,0.02,0.003,0.123,0.059,0.379,0.263
WISP1,0.0,0.0,0.005,0.0,0.037,0.007,0.178,0.074,0.604,0.399
WISP2,0.0,0.0,0.0,0.0,0.002,0.0,0.038,0.012,0.203,0.099
WNT9A,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.021,0.005
WWP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0
XCL1,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.001,0.157,0.053
XG,0.0,0.0,0.0,0.0,0.001,0.0,0.024,0.003,0.216,0.089
XPNPEP2,0.0,0.0,0.004,0.0,0.341,0.152,0.588,0.459,0.841,0.754
XRCC4,0.0,0.0,0.001,0.0,0.029,0.012,0.135,0.059,0.496,0.3
YES1,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.087,0.018
YTHDF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0
ZBTB16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.002
ZBTB17,0.0,0.0,0.005,0.0,0.009,0.002,0.023,0.007,0.242,0.109
